coin,fundingRate,premium,time
SOL,0.0000125,-0.0003000141,1768046400034
SOL,0.0000125,-0.0003012598,1768050000030
SOL,0.0000125,-0.0003498832,1768053600051
SOL,0.0000125,-0.0003941396,1768057200017
SOL,0.0000125,-0.0003712598,1768060800003
SOL,0.0000122619,-0.000401905,1768064400066
SOL,0.0000125,-0.0003732198,1768068000054
SOL,0.0000125,-0.0003771903,1768071600025
SOL,0.0000125,-0.0003511752,1768075200081
SOL,0.0000125,-0.0003735687,1768078800083
SOL,0.0000125,-0.0003877,1768082400025
SOL,0.0000099866,-0.0004201072,1768086000047
SOL,0.0000125,-0.0003744012,1768089600007
SOL,0.0000125,-0.0002206915,1768093200046
SOL,0.0000125,-0.0001929297,1768096800078
SOL,0.0000125,-0.0001807528,1768100400099
SOL,0.0000125,-0.0001606425,1768104000011
SOL,0.0000125,-0.0001432937,1768107600012
SOL,0.0000125,-0.0000427346,1768111200038
SOL,0.0000125,-0.0000724086,1768114800049
SOL,0.0000125,-0.0001053926,1768118400066
SOL,0.0000125,-0.0001721093,1768122000045
SOL,0.0000125,-0.0002051544,1768125600103
SOL,0.0000125,-0.0002667471,1768129200105
SOL,0.0000125,-0.0002268552,1768132800018
SOL,0.0000125,-0.0001456463,1768136400035
SOL,0.0000125,-0.0000833584,1768140000034
SOL,0.0000125,-0.0000596426,1768143600124
SOL,0.0000047368,-0.0004621054,1768147200122
SOL,-0.0000061467,-0.0005491736,1768150800061
SOL,-0.0000125833,-0.0006006666,1768154400004
SOL,-0.0000104794,-0.000583835,1768158000023
SOL,-0.0000075768,-0.0005606142,1768161600002
SOL,0.0000125,-0.0003957355,1768165200010
SOL,0.0000125,-0.0001546263,1768168800083
SOL,0.0000125,-0.0002131279,1768172400127
SOL,0.0000125,-0.0001029163,1768176000053
SOL,0.0000125,-0.0002612133,1768179600080
SOL,0.0000125,-0.0003251961,1768183200090
SOL,0.0000116688,-0.0004066493,1768186800016
SOL,0.0000060388,-0.0004516898,1768190400021
SOL,0.0000035274,-0.000471781,1768194000027
SOL,-0.0000012874,-0.0005102996,1768197600025
SOL,0.0000125,-0.0003667693,1768201200061
SOL,0.0000125,-0.0003690664,1768204800053
SOL,0.0000125,-0.0003723574,1768208400088
SOL,-0.0000089528,-0.0005716224,1768212000042
SOL,-0.0000076803,-0.0005614421,1768215600003
SOL,-0.0000062066,-0.0005496531,1768219200088
SOL,-0.0000117553,-0.0005940426,1768222800053
SOL,-0.0000074922,-0.0005599378,1768226400107
SOL,0.0000016029,-0.0004871769,1768230000059
SOL,0.0000125,-0.0003149807,1768233600040
SOL,0.0000125,-0.0002946189,1768237200086
SOL,0.0000125,-0.000371091,1768240800057
SOL,-0.0000042283,-0.0005338265,1768244400008
SOL,-0.00003058,-0.0007446403,1768248000098
SOL,-0.0000346086,-0.0007768691,1768251600078
SOL,-0.0000289341,-0.0007314729,1768255200075
SOL,-0.0000152156,-0.0006217246,1768258800024
SOL,0.0000018759,-0.000484993,1768262400109
SOL,-0.0000054327,-0.0005434616,1768266000121
SOL,0.0000002144,-0.0004982848,1768269600017
SOL,0.0000034039,-0.0004727685,1768273200043
SOL,0.0000019222,-0.0004846226,1768276800068
SOL,0.0000008263,-0.0004933896,1768280400079
SOL,0.0000125,-0.0002622607,1768284000029
SOL,0.0000125,-0.0001677749,1768287600089
SOL,0.0000125,-0.0001266603,1768291200032
SOL,0.0000125,0.000064834,1768294800003
SOL,0.0000125,0.0002260079,1768298400232
SOL,0.0000125,0.0002292522,1768302000011
SOL,0.0000125,0.0002026641,1768305600032
SOL,0.0000125,0.0002068707,1768309200083
SOL,0.0000125,0.0001835753,1768312800043
SOL,0.0000125,0.0001127048,1768316400051
SOL,0.0000125,0.0001015096,1768320000100
SOL,0.0000125,0.0000674339,1768323600039
SOL,0.0000125,0.0000386544,1768327200042
SOL,0.0000125,-0.0000026515,1768330800031
SOL,0.0000125,0.0000267557,1768334400005
SOL,0.0000125,0.0000541154,1768338000017
SOL,0.0000125,-0.0000048854,1768341600000
SOL,0.0000125,0.0001442481,1768345200037
SOL,0.0000125,-0.0001339429,1768348800057
SOL,0.0000125,-0.000279779,1768352400019
SOL,0.0000125,-0.0002195477,1768356000050
SOL,0.0000125,-0.0002758067,1768359600053
SOL,0.0000125,-0.0003857857,1768363200063
SOL,0.0000107972,-0.0004136222,1768366800023
SOL,0.0000041035,-0.0004671723,1768370400066
SOL,0.0000096919,-0.0004224649,1768374000099
SOL,0.0000125,-0.0003911076,1768377600062
SOL,0.0000125,-0.0003771291,1768381200051
SOL,0.0000125,-0.0003655867,1768384800015
SOL,0.0000096927,-0.0004224585,1768388400000
SOL,-0.0000079977,-0.0005639816,1768392000043
SOL,-0.0000073209,-0.0005585669,1768395600040
SOL,0.0000013163,-0.00048947,1768399200084
SOL,0.0000125,-0.0001687604,1768402800001
SOL,0.0000125,0.0001713411,1768406400013
SOL,0.0000125,0.0001645017,1768410000085
SOL,0.0000125,0.0001479368,1768413600113
SOL,0.0000125,0.0002114909,1768417200071
SOL,0.0000125,0.00031454,1768420800090
SOL,0.0000125,0.0003509253,1768424400039
SOL,0.0000125,0.0003446518,1768428000018
SOL,0.0000153279,0.0006226229,1768431600024
SOL,0.0000125,0.0005266543,1768435200028
SOL,0.0000125,0.0003060691,1768438800004
SOL,0.0000125,0.0002625994,1768442400052
SOL,0.0000125,0.0002127295,1768446000019
SOL,0.0000125,0.0001815412,1768449600018
SOL,0.0000125,0.0002590949,1768453200081
SOL,0.0000125,0.0001728826,1768456800021
SOL,0.0000125,0.0001625664,1768460400057
SOL,0.0000125,0.0002279529,1768464000029
SOL,0.0000125,0.0002456124,1768467600023
SOL,0.0000125,0.0003165879,1768471200082
SOL,0.0000125,0.0004607383,1768474800076
SOL,0.0000125,0.0003995236,1768478400028
SOL,0.0000125,0.0004474264,1768482000044
SOL,0.0000125,0.0005052713,1768485600054
SOL,0.0000125,0.0004572599,1768489200001
SOL,0.0000125,0.000337511,1768492800020
SOL,0.0000125,0.0004245015,1768496400067
SOL,0.0000125,0.0005206668,1768500000062
SOL,0.0000125,0.0004320802,1768503600003
SOL,0.0000125,0.0002744848,1768507200057
SOL,0.0000125,0.0002934023,1768510800062
SOL,0.0000125,0.0003614411,1768514400033
SOL,0.0000125,0.0003125814,1768518000000
SOL,0.0000125,0.0003289227,1768521600092
SOL,0.0000125,0.0003540275,1768525200045
SOL,0.0000125,0.0001891856,1768528800007
SOL,0.0000125,0.0001281127,1768532400044
SOL,0.0000125,0.000074901,1768536000096
SOL,0.0000125,-0.0000078525,1768539600028
SOL,0.0000125,0.0000675057,1768543200013
SOL,0.0000125,0.0001084281,1768546800059
SOL,0.0000125,0.0000639353,1768550400044
SOL,0.0000125,0.000074045,1768554000013
SOL,0.0000125,0.0000603589,1768557600073
SOL,0.0000125,0.0001431375,1768561200003
SOL,0.0000125,0.0001296378,1768564800005
SOL,0.0000125,0.000184223,1768568400060
SOL,0.0000125,0.0000950493,1768572000084
SOL,0.0000125,0.0000953378,1768575600051
SOL,0.0000125,0.000154234,1768579200040
SOL,0.0000125,0.0001321592,1768582800051
SOL,0.0000125,0.0001206738,1768586400045
SOL,0.0000125,0.000148704,1768590000147
SOL,0.0000125,0.0001569963,1768593600078
SOL,0.0000125,0.0001532527,1768597200092
SOL,0.0000125,0.000239958,1768600800120
SOL,0.0000125,0.0001426188,1768604400021
SOL,0.0000125,0.0001624378,1768608000037
SOL,0.0000125,0.0002018935,1768611600055
SOL,0.0000125,0.0000783776,1768615200090
SOL,0.0000125,0.0000636866,1768618800036
SOL,0.0000125,0.0000962895,1768622400003
SOL,0.0000125,0.0001165817,1768626000027
SOL,0.0000125,0.0001506644,1768629600104
SOL,0.0000125,0.000108417,1768633200005
SOL,0.0000125,0.0001135835,1768636800022
SOL,0.0000125,0.0001018917,1768640400004
SOL,0.0000125,0.0001829976,1768644000039
SOL,0.0000125,0.0001476122,1768647600095
SOL,0.0000125,0.0000746836,1768651200021
SOL,0.0000125,0.0000186713,1768654800089
SOL,0.0000125,0.0000516672,1768658400030
SOL,0.0000125,0.0001478013,1768662000010
SOL,0.0000125,0.0001723138,1768665600102
SOL,0.0000125,0.0000661326,1768669200010
SOL,0.0000125,0.0000881832,1768672800066
SOL,0.0000125,0.0001863861,1768676400038
SOL,0.0000125,0.0001434698,1768680000073
SOL,0.0000125,0.0001274244,1768683600017
SOL,0.0000125,0.0001091118,1768687200036
SOL,0.0000125,-0.0000169343,1768690800100
SOL,0.0000125,-0.0000310403,1768694400017
SOL,0.0000125,-0.0000300941,1768698000117
SOL,0.0000125,-0.0002068709,1768701600061
SOL,0.0000125,-0.0002947031,1768705200047
SOL,0.0000125,-0.0003667913,1768708800062
SOL,0.0000125,-0.0003627208,1768712400034
SOL,0.0000125,-0.0003070199,1768716000066
SOL,0.0000125,-0.000350878,1768719600063
SOL,0.0000125,-0.0002997116,1768723200106
SOL,0.0000125,-0.0003024965,1768726800110
SOL,0.0000125,-0.000295136,1768730400047
SOL,0.0000125,-0.0002819049,1768734000085
SOL,0.0000125,-0.0002403263,1768737600016
SOL,0.0000125,-0.000272005,1768741200054
SOL,0.0000125,-0.0002346833,1768744800035
SOL,0.0000125,-0.0001860635,1768748400030
SOL,0.0000125,-0.0001767919,1768752000021
SOL,0.0000125,-0.0001753888,1768755600040
SOL,0.0000125,-0.0002118733,1768759200067
SOL,0.0000125,-0.0001514868,1768762800018
SOL,0.0000125,-0.0002034302,1768766400055
SOL,0.0000125,-0.0001389788,1768770000024
SOL,0.0000125,-0.0000953665,1768773600042
SOL,0.0000125,-0.0000406447,1768777200113
SOL,0.0000125,-0.0001498868,1768780800034
SOL,-0.0000409032,-0.0008272255,1768784400098
SOL,-0.0000041994,-0.000533595,1768788000001
SOL,-0.0000016044,-0.0005128356,1768791600009
SOL,-0.0000110286,-0.0005882285,1768795200051
SOL,-0.0000063871,-0.0005510966,1768798800000
SOL,-0.0000054874,-0.0005438995,1768802400033
SOL,-0.0000120609,-0.0005964875,1768806000014
SOL,-0.0000190612,-0.0006524893,1768809600026
SOL,-0.00002225,-0.0006780001,1768813200012
SOL,0.0000024871,-0.0004801031,1768816800012
SOL,0.00000098,-0.0004921599,1768820400094
SOL,0.0000065359,-0.0004477131,1768824000000
SOL,0.0000125,-0.0003045611,1768827600041
SOL,0.0000125,-0.0002603268,1768831200040
SOL,0.0000125,-0.0003542179,1768834800049
SOL,0.0000125,-0.0003539664,1768838400056
SOL,0.0000125,-0.0002734416,1768842000011
SOL,0.0000125,-0.000293153,1768845600005
SOL,0.0000125,-0.0003393713,1768849200012
SOL,0.0000125,-0.000264251,1768852800025
SOL,0.0000125,-0.0002289259,1768856400079
SOL,0.0000125,-0.0002380601,1768860000033
SOL,-0.0000112597,-0.0005900775,1768863600040
SOL,-0.0000079343,-0.0005634741,1768867200007
SOL,0.0000009007,-0.0004927942,1768870800011
SOL,0.0000001494,-0.0004988049,1768874400057
SOL,0.0000012725,-0.0004898199,1768878000001
SOL,0.0000049913,-0.0004600699,1768881600167
SOL,0.0000010177,-0.0004918581,1768885200112
SOL,-0.0000057755,-0.0005462037,1768888800064
SOL,-0.0000177994,-0.0006423954,1768892400110
SOL,-0.0000064324,-0.0005514596,1768896000010
SOL,-0.0000080152,-0.0005641214,1768899600079
SOL,-0.0000128952,-0.0006031619,1768903200046
SOL,-0.0000085886,-0.0005687086,1768906800018
SOL,-0.0000045264,-0.0005362114,1768910400064
SOL,-0.0000111419,-0.000589135,1768914000054
SOL,-0.0000059532,-0.0005476253,1768917600109
SOL,0.0000043126,-0.0004654988,1768921200061
SOL,0.0000008649,-0.0004930807,1768924800047
SOL,0.0000105388,-0.00041569,1768928400034
SOL,0.0000125,-0.0002076418,1768932000037
SOL,0.0000125,0.0000383777,1768935600028
SOL,0.0000125,-0.0000088801,1768939200020
SOL,0.0000125,-0.0000089241,1768942800025
SOL,0.0000125,-0.0000718163,1768946400005
SOL,0.0000125,-0.0001119307,1768950000015
SOL,0.0000125,-0.0000540132,1768953600063
SOL,0.0000125,-0.0000921558,1768957200039
SOL,0.0000125,-0.0001317528,1768960800038
SOL,0.0000125,-0.0001715025,1768964400143
SOL,0.0000125,-0.0001238987,1768968000034
SOL,0.0000125,-0.0001514387,1768971600057
SOL,0.0000125,-0.0002125278,1768975200014
SOL,0.0000125,-0.000273337,1768978800016
SOL,0.0000125,-0.0003341703,1768982400028
SOL,0.0000125,-0.0003424981,1768986000046
SOL,0.0000125,-0.0003251316,1768989600018
SOL,0.0000125,-0.0002114666,1768993200027
SOL,0.0000125,-0.0002897337,1768996800031
SOL,0.0000125,-0.0002504283,1769000400094
SOL,0.0000125,-0.0002361795,1769004000007
SOL,0.0000125,-0.0002349125,1769007600012
SOL,0.0000125,-0.0003288504,1769011200016
SOL,0.0000125,-0.0002915581,1769014800079
SOL,0.0000125,-0.0003451977,1769018400006
SOL,0.0000125,-0.0003353175,1769022000021
SOL,0.0000125,-0.000304003,1769025600017
SOL,0.0000125,-0.0002909374,1769029200045
SOL,0.0000125,-0.0001566436,1769032800093
SOL,0.0000125,-0.0001930846,1769036400012
SOL,0.0000125,-0.000261122,1769040000068
SOL,0.0000108003,-0.0004135976,1769043600076
SOL,0.0000125,-0.0003716482,1769047200069
SOL,0.0000072712,-0.0004418304,1769050800112
SOL,0.000006527,-0.000447784,1769054400005
SOL,0.0000054932,-0.0004560546,1769058000033
SOL,0.000006558,-0.0004475362,1769061600029
SOL,0.0000120136,-0.0004038916,1769065200022
SOL,0.0000073517,-0.000441186,1769068800084
SOL,0.0000030146,-0.0004758832,1769072400040
SOL,0.0000065597,-0.0004475228,1769076000057
SOL,0.000004257,-0.0004659439,1769079600047
SOL,-0.0000044171,-0.0005353365,1769083200063
SOL,-0.0000050013,-0.0005400105,1769086800020
SOL,-0.0000024564,-0.0005196515,1769090400092
SOL,-0.0000135719,-0.0006085755,1769094000007
SOL,-0.0000248961,-0.0006991689,1769097600083
SOL,-0.0000090919,-0.0005727353,1769101200035
SOL,-0.0000047149,-0.0005377195,1769104800004
SOL,-0.0000040351,-0.0005322807,1769108400016
SOL,0.0000031058,-0.0004751538,1769112000017
SOL,-0.000001607,-0.0005128558,1769115600096
SOL,0.0000026468,-0.0004788258,1769119200013
SOL,0.0000059404,-0.000452477,1769122800019
SOL,0.0000076532,-0.0004387742,1769126400009
SOL,0.0000021716,-0.0004826273,1769130000034
SOL,0.0000122384,-0.0004020927,1769133600028
SOL,0.0000125,-0.0003960641,1769137200122
SOL,0.0000125,-0.0003199272,1769140800017
SOL,0.0000125,-0.0002155961,1769144400154
SOL,0.0000125,-0.0001898067,1769148000112
SOL,-0.0000247976,-0.0006983811,1769151600066
SOL,-0.0000696,-0.0010567999,1769155200100
SOL,-0.0000458943,-0.0008671544,1769158800005
SOL,-0.0000421929,-0.0008375432,1769162400058
SOL,-0.0000378796,-0.000803037,1769166000030
SOL,-0.0000292576,-0.0007340609,1769169600029
SOL,-0.0000272919,-0.0007183352,1769173200018
SOL,-0.0000205035,-0.0006640279,1769176800013
SOL,-0.0000277643,-0.0007221142,1769180400048
SOL,-0.0000230994,-0.0006847949,1769184000010
SOL,-0.0000173496,-0.000638797,1769187600061
SOL,-0.0000050692,-0.0005405539,1769191200037
SOL,0.0000027744,-0.0004778045,1769194800047
SOL,-0.0000100531,-0.0005804247,1769198400055
SOL,-0.0000225515,-0.0006804122,1769202000085
SOL,-0.000021822,-0.0006745759,1769205600039
SOL,-0.0000213631,-0.0006709047,1769209200085
SOL,-0.0000215909,-0.0006727272,1769212800017
SOL,-0.0000260417,-0.0007083335,1769216400061
SOL,-0.0000294063,-0.0007352504,1769220000093
SOL,-0.0000210528,-0.0006684226,1769223600032
SOL,-0.0000154306,-0.0006234449,1769227200067
SOL,-0.0000077016,-0.0005616128,1769230800043
SOL,-0.0000104619,-0.0005836953,1769234400032
SOL,-0.0000107859,-0.0005862871,1769238000003
SOL,-0.0000111491,-0.0005891928,1769241600030
SOL,-0.0000020032,-0.0005160254,1769245200058
SOL,-0.0000034485,-0.0005275878,1769248800112
SOL,0.0000005482,-0.0004956147,1769252400027
SOL,0.0000015018,-0.0004879857,1769256000100
SOL,-0.0000008175,-0.0005065401,1769259600080
SOL,-0.0000106149,-0.000584919,1769263200016
SOL,-0.000004587,-0.000536696,1769266800060
SOL,-0.0000030108,-0.0005240865,1769270400092
SOL,-0.0000121072,-0.0005968574,1769274000040
SOL,-0.0000115701,-0.000592561,1769277600011
SOL,-0.0000222105,-0.0006776842,1769281200036
SOL,-0.0000269924,-0.0007159389,1769284800028
SOL,-0.0000146312,-0.00061705,1769288400012
SOL,-0.0000203373,-0.0006626983,1769292000056
SOL,-0.0000208871,-0.0006670968,1769295600017
SOL,-0.0000216964,-0.0006735708,1769299200006
SOL,-0.0000164843,-0.0006318745,1769302800021
SOL,-0.0000074576,-0.0005596611,1769306400135
SOL,-0.0000105156,-0.0005841246,1769310000054
SOL,-0.0000163337,-0.0006306693,1769313600109
SOL,-0.0000196471,-0.0006571766,1769317200110
SOL,-0.0000180986,-0.0006447887,1769320800117
SOL,-0.0000039197,-0.0005313574,1769324400059
SOL,-0.0000073558,-0.0005588461,1769328000042
SOL,-0.0000031648,-0.0005253184,1769331600055
SOL,0.0000037,-0.0004703998,1769335200045
SOL,0.0000116235,-0.0004070122,1769338800011
SOL,0.0000125,-0.0003987233,1769342400029
SOL,0.0000125,-0.0003661069,1769346000065
SOL,0.0000125,-0.0003004067,1769349600031
SOL,0.0000125,-0.0003989317,1769353200075
SOL,0.0000037656,-0.0004698755,1769356800012
SOL,-0.0000162978,-0.0006303823,1769360400013
SOL,-0.0000350402,-0.0007803219,1769364000020
SOL,-0.0000292112,-0.0007336893,1769367600010
SOL,-0.0000526609,-0.0009212874,1769371200016
SOL,-0.0000574921,-0.0009599365,1769374800021
SOL,-0.0000571015,-0.000956812,1769378400063
SOL,-0.0000487645,-0.0008901163,1769382000127
SOL,-0.0000326009,-0.0007608072,1769385600127
SOL,-0.00002157,-0.0006725603,1769389200001
SOL,-0.0000028161,-0.0005225289,1769392800026
SOL,0.0000125,-0.0003824114,1769396400059
SOL,0.0000090632,-0.0004274941,1769400000056
SOL,0.0000078084,-0.0004375325,1769403600020
SOL,0.0000004247,-0.0004966024,1769407200101
SOL,0.0000022489,-0.0004820088,1769410800055
SOL,-0.000000415,-0.0005033197,1769414400040
SOL,0.0000125,-0.0003846128,1769418000056
SOL,0.0000094131,-0.0004246949,1769421600060
SOL,0.0000054475,-0.0004564201,1769425200055
SOL,0.0000027156,-0.0004782748,1769428800081
SOL,0.0000022782,-0.0004817748,1769432400000
SOL,0.0000087994,-0.0004296044,1769436000050
SOL,0.0000035515,-0.0004715878,1769439600064
SOL,-0.000009428,-0.0005754241,1769443200006
SOL,-0.0000029683,-0.0005237467,1769446800012
SOL,-0.0000026841,-0.0005214724,1769450400010
SOL,0.0000028154,-0.0004774765,1769454000045
SOL,0.0000032164,-0.0004742684,1769457600034
SOL,-0.0000020349,-0.0005162793,1769461200094
SOL,-0.0000034182,-0.0005273453,1769464800049
SOL,0.0000022009,-0.0004823931,1769468400079
SOL,0.0000048637,-0.0004610904,1769472000085
SOL,0.0000012676,-0.0004898589,1769475600073
SOL,0.0000083083,-0.0004335336,1769479200052
SOL,0.0000079533,-0.0004363732,1769482800012
SOL,0.0000020165,-0.0004838682,1769486400017
SOL,0.0000048455,-0.0004612361,1769490000023
SOL,0.0000021768,-0.0004825856,1769493600000
SOL,0.0000089536,-0.0004283714,1769497200049
SOL,0.0000125,-0.0003683307,1769500800092
SOL,0.0000115261,-0.0004077914,1769504400020
SOL,0.0000125,-0.0003988364,1769508000056
SOL,0.0000125,-0.0003906993,1769511600003
SOL,0.0000125,-0.0003943077,1769515200051
SOL,0.0000097447,-0.0004220425,1769518800006
SOL,0.0000050352,-0.0004597187,1769522400041
SOL,0.0000073673,-0.0004410618,1769526000074
SOL,0.0000001047,-0.0004991621,1769529600103
SOL,0.0000125,-0.0003610361,1769533200024
SOL,0.0000054123,-0.000456702,1769536800011
SOL,0.0000027368,-0.0004781056,1769540400027
SOL,0.0000125,-0.0003137381,1769544000082
SOL,0.0000125,-0.00032032,1769547600015
SOL,0.0000074736,-0.0004402112,1769551200042
SOL,0.0000103811,-0.000416951,1769554800015
SOL,0.0000125,-0.0003772848,1769558400090
SOL,0.0000035642,-0.0004714865,1769562000024
SOL,0.0000006698,-0.0004946416,1769565600053
SOL,-0.0000004413,-0.00050353,1769569200047
SOL,-0.0000001334,-0.0005010672,1769572800114
SOL,0.0000012261,-0.0004901909,1769576400046
SOL,0.0000055259,-0.0004557928,1769580000127
SOL,0.0000125,-0.0003654447,1769583600070
SOL,0.0000125,-0.0003596725,1769587200044
SOL,0.0000100608,-0.0004195132,1769590800042
SOL,0.0000084987,-0.0004320102,1769594400038
SOL,0.0000125,-0.0003111548,1769598000016
SOL,0.0000125,-0.0002189792,1769601600051
SOL,0.0000125,-0.0002744596,1769605200094
SOL,0.0000125,-0.0003314658,1769608800054
SOL,0.0000112837,-0.0004097307,1769612400003
SOL,0.0000089796,-0.000428163,1769616000022
SOL,0.0000072601,-0.0004419189,1769619600048
SOL,0.0000043027,-0.0004655786,1769623200020
SOL,0.0000029952,-0.0004760387,1769626800072
SOL,0.0000119723,-0.0004042215,1769630400063
SOL,0.0000125,-0.0003650134,1769634000108
SOL,0.0000042206,-0.0004662356,1769637600010
SOL,0.0000087641,-0.0004298871,1769641200022
SOL,0.0000019349,-0.000484521,1769644800027
SOL,0.0000004274,-0.0004965805,1769648400021
SOL,-0.0000088719,-0.0005709753,1769652000049
SOL,-0.0000155865,-0.0006246922,1769655600013
SOL,-0.0000183227,-0.0006465813,1769659200038
SOL,-0.0000109187,-0.0005873496,1769662800051
SOL,0.0000045895,-0.0004632838,1769666400048
SOL,0.0000022249,-0.0004822004,1769670000087
SOL,0.0000023484,-0.0004812126,1769673600047
SOL,0.0000031848,-0.0004745217,1769677200026
SOL,-0.0000063458,-0.0005507668,1769680800066
SOL,-0.000000118,-0.0005009438,1769684400051
SOL,-0.0000032013,-0.0005256102,1769688000000
SOL,0.000004771,-0.0004618323,1769691600120
SOL,0.0000125,-0.0003824647,1769695200011
SOL,-0.0000000451,-0.0005003612,1769698800016
SOL,-0.0000322933,-0.0007583465,1769702400059
SOL,-0.0000206696,-0.0006653571,1769706000082
SOL,-0.0000085473,-0.0005683786,1769709600099
SOL,-0.0000345229,-0.0007761834,1769713200054
SOL,-0.0000165586,-0.0006324687,1769716800035
SOL,-0.000031608,-0.0007528641,1769720400049
SOL,-0.0000395418,-0.0008163346,1769724000059
SOL,-0.0000419324,-0.0008354593,1769727600037
SOL,-0.0000266393,-0.0007131148,1769731200022
SOL,-0.0000334745,-0.0007677963,1769734800010
SOL,-0.0000408328,-0.0008266625,1769738400075
SOL,-0.0000419356,-0.0008354845,1769742000038
SOL,-0.00004572,-0.0008657597,1769745600028
SOL,-0.0000275626,-0.0007205007,1769749200053
SOL,-0.0000223882,-0.0006791055,1769752800084
SOL,-0.0000186986,-0.0006495887,1769756400117
SOL,0.0000003795,-0.0004969638,1769760000018
SOL,-0.0000023263,-0.0005186102,1769763600103
SOL,0.0000055202,-0.000455838,1769767200049
SOL,0.0000015545,-0.000487564,1769770800108
SOL,-0.0000002365,-0.0005018919,1769774400036
SOL,0.0000125,-0.0002619464,1769778000025
SOL,0.0000125,-0.0002912478,1769781600033
SOL,0.0000125,-0.0003356632,1769785200008
SOL,0.0000125,-0.0003158324,1769788800054
SOL,0.0000125,-0.0001313276,1769792400105
SOL,0.0000125,-0.0001934059,1769796000037
SOL,0.0000125,0.0001288788,1769799600042
SOL,0.0000125,0.0002201429,1769803200041
SOL,0.0000125,0.0000824047,1769806800006
SOL,0.0000125,0.0000696194,1769810400001
SOL,0.0000125,-0.0000312524,1769814000031
SOL,0.0000125,-0.000085095,1769817600171
SOL,0.0000125,-0.0000668213,1769821200100
SOL,0.0000125,-0.000168049,1769824800068
SOL,0.0000125,-0.0002702965,1769828400097
SOL,0.0000125,-0.0002979661,1769832000012
SOL,0.0000125,-0.0002924392,1769835600026
SOL,0.0000087729,-0.0004298165,1769839200002
SOL,0.0000051281,-0.0004589751,1769842800010
SOL,0.0000028918,-0.0004768659,1769846400049
SOL,0.0000027962,-0.0004776301,1769850000076
SOL,-0.0000130266,-0.0006042129,1769853600022
SOL,-0.0000119376,-0.0005955007,1769857200050
SOL,-0.0000262506,-0.0007100045,1769860800105
SOL,-0.0000223067,-0.0006784537,1769864400035
SOL,-0.0000257866,-0.0007062924,1769868000027
SOL,-0.0001055021,-0.001344017,1769871600033
SOL,-0.0000683949,-0.0010471592,1769875200091
SOL,-0.0000698263,-0.0010586102,1769878800030
SOL,-0.0000381466,-0.0008051728,1769882400057
SOL,-0.0000631851,-0.0010054806,1769886000118
SOL,-0.0001209697,-0.0014677579,1769889600081
SOL,-0.0001243046,-0.0014944371,1769893200058
SOL,-0.0000966093,-0.0012728744,1769896800056
SOL,-0.0000662621,-0.0010300968,1769900400088
SOL,-0.0000725504,-0.0010804035,1769904000016
SOL,-0.0000626157,-0.0010009252,1769907600017
SOL,-0.0000423601,-0.0008388805,1769911200052
SOL,-0.0000290492,-0.0007323937,1769914800047
SOL,-0.0000292799,-0.000734239,1769918400091
SOL,-0.0000192547,-0.0006540374,1769922000008
SOL,-0.000021638,-0.0006731041,1769925600029
SOL,-0.0000145706,-0.0006165647,1769929200060
SOL,-0.0000180836,-0.0006446686,1769932800056
SOL,-0.0000080794,-0.0005646356,1769936400000
SOL,-0.0000103236,-0.000582589,1769940000092
SOL,-0.000008561,-0.0005684881,1769943600017
SOL,-0.0000210511,-0.0006684085,1769947200097
SOL,-0.000029102,-0.0007328162,1769950800026
SOL,-0.0000331553,-0.0007652428,1769954400096
SOL,-0.0000452428,-0.0008619426,1769958000019
SOL,-0.0000496323,-0.0008970585,1769961600034
SOL,-0.0000538324,-0.000930659,1769965200041
SOL,-0.0000415147,-0.0008321175,1769968800062
SOL,-0.0000343604,-0.0007748831,1769972400042
SOL,-0.0000380214,-0.0008041715,1769976000067
SOL,-0.0000475876,-0.0008807011,1769979600104
SOL,-0.00003949,-0.0008159197,1769983200015
SOL,-0.0000416486,-0.0008331888,1769986800006
SOL,-0.0000425483,-0.000840386,1769990400059
SOL,-0.0000406665,-0.0008253318,1769994000038
SOL,-0.0000387818,-0.0008102546,1769997600017
SOL,-0.0000334684,-0.0007677473,1770001200062
SOL,-0.0000468899,-0.0008751192,1770004800064
SOL,-0.0000209769,-0.0006678154,1770008400106
SOL,-0.0000245626,-0.0006965006,1770012000074
SOL,-0.0000272617,-0.0007180932,1770015600020
SOL,-0.0000203574,-0.0006628591,1770019200007
SOL,-0.0000143178,-0.0006145422,1770022800043
SOL,-0.0000076101,-0.0005608807,1770026400084
SOL,-0.0000109708,-0.0005877663,1770030000047
SOL,-0.0000162803,-0.000630242,1770033600061
SOL,-0.0000224877,-0.0006799017,1770037200088
SOL,-0.0000343123,-0.0007744983,1770040800065
SOL,-0.0000476741,-0.0008813931,1770044400070
SOL,-0.0000552053,-0.0009416424,1770048000041
SOL,-0.0000534355,-0.0009274836,1770051600065
SOL,-0.0000619753,-0.0009958025,1770055200066
SOL,-0.0000308384,-0.0007467074,1770058800004
SOL,-0.0000196641,-0.0006573131,1770062400023
SOL,-0.0000248874,-0.0006990989,1770066000014
SOL,-0.0000181025,-0.0006448199,1770069600099
SOL,-0.000034981,-0.0007798483,1770073200055
SOL,-0.0000365129,-0.000792103,1770076800013
SOL,-0.0000353461,-0.0007827687,1770080400015
SOL,-0.0000341594,-0.0007732754,1770084000012
SOL,-0.0000419147,-0.000835318,1770087600032
